"ID"|"FIRST_NAME"|"LAST_NAME"|"GENDER"|"AGE"|"OCCUPATION"|"MARITALSTATUS_OUT"|"SALARY_OUT"|"ADDRESS"|"CITY"|"STATE"|"ZIP"|"PHONE"|"ALT_PHONE"|"EMAIL"|"SUBDATE"|"NUMBER_OF_RENTALS"
5152|Tameika|Ryburn|F|"25-34"|College/Grad Student|Married|< 50,000|"5060 Oakwood Ave #1"|||"17402"|"717-690-6593"|"803-147-7068"|tameika@cox.net|"2008-09-02T00:00:00.000Z"|249
5143|Johanne|Dittrich|M|"18-24"|College/Grad Student|Married|"150,000-199,999"|"310 St Sebastian Way"|||"33602"|"813-248-5627"|"243-656-1900"|johanne_dittrich@yahoo.com|"2014-03-05T00:00:00.000Z"|938
5136|Gertrud|Hawking|M|"25-34"|Programmer|Married|"100,000-149,999"|"83089 W Culver St #7241"|||"44820"|"419-671-1776"|"74-90-6"|gertrud@gmail.com|"2010-07-05T00:00:00.000Z"|461
5127|Derick|Desquare|M|"45-49"|Customer Service|Married|< 50,000|"4 Main St"|||"63049"|"636-657"|"990-450-9531"|derick.desquare@desquare.com|"2011-03-28T00:00:00.000Z"|537
5124|Britney|Riveros|M|"35-44"|Artist|Married|"50,000-99,999"|"74836 N 73rd St"|||"12205"|"518-609-9312"|"594-489-4202"|britney@yahoo|"2008-11-16T00:00:00.000Z"|690
5103|Debrah|Zlotnik|F|"35-44"|Self-Employed|Married|"100,000-149,999"|"4478 Woodland Dr #342"|||"80231"|"303-502-8138"|"17-508-2110"|debrah@hotmail.com|"2007-01-06T00:00:00.000Z"|650
5083|Brianna|Orellana|M|"25-34"|College/Grad Student|Married|> 200,000|"44962 Distribution Way #140"|||"06853"|"203-83"|"177-176-1123"|""|"2015-05-12T00:00:00.000Z"|140
5052|Doloris|Fogt|M|"35-44"|Self-Employed|Married|< 50,000|"432 S Maryland Pky"|||"55423"|"612-951-1444"|"43-555-8727"|doloris.fogt@fogt.org|"2011-07-20T00:00:00.000Z"|323
5035|Dorotha|Horio|F|"25-34"|Technical/Engineer|Married|< 50,000|"68623 Madison Ave #81"|||"33134"|"305-421-9317"|"522-415-5974"|dorotha@horio.org|"2010-12-29T00:00:00.000Z"|651
5002|Pearly|Vanscoy|M|"25-34"|Technical/Engineer|Married|"150,000-199,999"|"1009 Nolan St"|||"77803"|"979-683-6430"|"92-349-5856"|pvanscoy@hotmail.com|"2011-12-15T00:00:00.000Z"|886
4987|Destiny|Liceaga|F|"56+"|Farmer|Married|> 200,000|"49 5th St E"|||"43612"|"419-36"|"194-909-363"|dliceaga@liceaga.org|"2009-11-08T00:00:00.000Z"|949
4962|Inge|Roehr|M|"25-34"|Doctor/Health Care|Married|"50,000-99,999"|"37 Sw 3rd St"|||"48073"|"248-310-6230"|"693-135-2117"|inge.roehr@yahoo.com|"2011-02-13T00:00:00.000Z"|246
4929|Robert|Ciccarone|M|"45-49"|Academic/Educator|Married|< 50,000|"78224 Arthur St"|||"89502"|"775-444-6258"|"599-202-3118"|rciccaroneciccarone.org|"2015-06-06T00:00:00.000Z"|809
4898|Ethan|Ebbighausen|M|"25-34"|Academic/Educator|Married|"150,000-199,999"|"357 Union Grove Rd"|||"48067"|"248-942-3735"|"274-625-2349"|ethan|"2007-01-09T00:00:00.000Z"|349
4887|Nancey|Culmer|M|"18-24"|Artist|Married|"100,000-149,999"|"2 S Jason St"|||"99503"|"907-616-7639"|"201-695-8291"|nancey|"2011-08-29T00:00:00.000Z"|696
4880|Deedra|Carretero|F|"45-49"|Homemaker|Married|"50,000-99,999"|"49327 W Kilgore Ave"|||"34689"|"727-311-1885"|"704-141-8912"|dcarretero@cox.net|"2013-01-02T00:00:00.000Z"|9
4879|Tamesha|Delone|M|"25-34"|Clerical/Admin|Married|< 50,000|"4791 W 2nd St"|||"68508"|"402-454-2368"|"769-735-8249"|tamesha@yahoo.com|"2016-05-08T00:00:00.000Z"|416
4865|Shizue|Innamorato|F|"35-44"|Sales/Marketing|Married|"50,000-99,999"|"333 Stambaugh Ave"|||"32210"|"904-852-3852"|"863-847-3568"|shizue.innamorato@aol.com|"2009-08-23T00:00:00.000Z"|935
4847|George|Lupul|M|"25-34"|Programmer|Married|> 200,000|"219 Redeker Rd"|||"70508"|"337-344-1274"|"556-170-9162"|george_lupul@gmail.com|"2016-02-15T00:00:00.000Z"|87
4837|Irving|Casino|M|"25-34"|Customer Service|Married|> 200,000|"1455 Packer Ave"|||"19038"|"215-377-1443"|"529-298-5193"|""|"2009-02-24T00:00:00.000Z"|975
4708|Isaura|Rodrigo|M|"25-34"|Other|Married|> 200,000|"2 Spinning Wheel Ln"|||"01527"|"508-640-8328"|"191-241-9240"|isaura.rodrigo@cox.net|"2008-10-09T00:00:00.000Z"|82
4705|Vivienne|Olton|F|"18-24"|Other|Married|> 200,000|"664 Windsor Cir"|||"99508"|"907-713-2104"|"826-135-1324"|volton@olton.org|"2011-07-27T00:00:00.000Z"|974
4701|Jennifer|Rowton|M|"45-49"|Technical/Engineer|Married|"150,000-199,999"|"6363 Montgomery St"|||"06492"|"203-554-8877"|"149-322-6538"|jennifer.rowton@gmail.com|"2009-12-05T00:00:00.000Z"|322
4675|Enriqueta|Dellon|F|"18-24"|College/Grad Student|Married|"150,000-199,999"|"3157 S Division Ave"|||"85017"|"602-689-1694"|"562-49-9896"|enriqueta_dellon@yahoo.com|"2012-11-26T00:00:00.000Z"|160
4668|Donald|Yuzn|M|"35-44"|Sales/Marketing|Married|"100,000-149,999"|"94 Aston St"|||"53204"|"414-920-1292"|"515-112-8457"|donald_yuzn@gmail.com|"2014-05-13T00:00:00.000Z"|80
4617|Brandon|Emmrich|F|"25-34"|Doctor/Health Care|Married|< 50,000|"2 P G A Blvd"|||"02903"|"401-811-2300"|"443-787-1020"|brandon_emmrich@aol.com|"2012-01-09T00:00:00.000Z"|419
4587|Felisha|Lewicki|M|"35-44"|Sales/Marketing|Married|> 200,000|"909 State Route 31"|||"27858"|"252-442-1738"|"958-637-1173"|felisha_lewicki@gmail.com|"2013-09-13T00:00:00.000Z"|635
4578|Ulysses|Fayer|M|"25-34"|Other|Married|"100,000-149,999"|"72905 White Horse Pike"|||"06901"|"203-401-4484"|"241-3-6276"|ulysses.fayer@aol.com|"2011-12-07T00:00:00.000Z"|619
4566|Eileen|Linder|M|"35-44"|Technical/Engineer|Married|"150,000-199,999"|"525 N Schmidt Rd"|||"53213"|"414-751-9239"|"651-346-7782"|eileen@aol.com|"2012-05-13T00:00:00.000Z"|182
4554|Ross|Capriccioso|F|"25-34"|Homemaker|Married|< 50,000|"28181 Madison Ave"|||"96819"|"808-922-6936"|"624-606-6978"|rcapriccioso@aol|"2014-10-29T00:00:00.000Z"|237
4539|Phillis|Carransa|M|"35-44"|Unemployeed|Married|> 200,000|"2 Springboro Pike"|||"19601"|"610-718-2300"|"120-750-3757"|phillis.carransa@carransa.org|"2010-11-27T00:00:00.000Z"|241
4481|Ethel|Hennard|M|"25-34"|Tradesman/Craftsman|Married|"150,000-199,999"|"382 Lakeland Rd"|||"78415"|"361-753-7837"|"598-547-9626"|ethel.hennard|"2008-08-05T00:00:00.000Z"|896
4477|Jerrod|Fackler|M|"25-34"|Executive/Managerial|Married|"100,000-149,999"|"39853 Garden Rd"|||"98036"|"425-382-2036"|"149-635-6200"|jerrod.fackler|"2008-03-18T00:00:00.000Z"|671
4469|Eliz|Haugaard|F|"45-49"|Programmer|Married|> 200,000|"223 W Henrietta Rd"|||"80223"|"303-610-4902"|"250-955-5039"|eliz.haugaard@haugaard.org|"2007-12-01T00:00:00.000Z"|204
4464|Toshia|Jezek|F|"50-55"|Academic/Educator|Married|"50,000-99,999"|"868 Howard St"|||"87402"|"505-938-7866"|"372-431-6706"|""|"2008-01-30T00:00:00.000Z"|537
4404|Reta|Eddy|M|"25-34"|Academic/Educator|Married|"150,000-199,999"|"6 Dell Ave"|||"27514"|"919-992-3197"|"153-728-8288"|reddy@hotmail.com|"2011-08-10T00:00:00.000Z"|130
4389|Elene|Yori|M|"25-34"|College/Grad Student|Married|"50,000-99,999"|"5 N Monroe St"|||"77011"|"713-899-6055"|"70-919-5126"|eyori@gmail.com|"2007-04-16T00:00:00.000Z"|105
4386|Gwen|Figuroa|M|"25-34"|Customer Service|Married|> 200,000|"66 Westbank Expy"|||"79603"|"325-563-5225"|"396-430-4229"|gwen.figuroa@figuroa.com|"2011-11-02T00:00:00.000Z"|599
4382|Temeka|Lyndon|M|"25-34"|Tradesman/Craftsman|Married|< 50,000|"71 W Lake St #190"|||"47978"|"219-711-8373"|"716-301-9435"|""|"2010-07-24T00:00:00.000Z"|471
4367|Yadira|Najarian|M|"35-44"|Other|Married|"100,000-149,999"|"17 Del Oro Aven"|||"74501"|"918-942-1738"|"157-482-8764"|yadira.najarian|"2011-02-15T00:00:00.000Z"|147
4355|Jona|Corneluis|M|"50-55"|Sales/Marketing|Married|< 50,000|"33680 S Main St #24"|||"20016"|"202-329-6242"|"800-489-6318"|jcorneluis@corneluis|"2007-08-26T00:00:00.000Z"|892
4346|Johnathan|Leisher|M|"18-24"|Technical/Engineer|Married|"100,000-149,999"|"61600 E Conestoga Rd"|||"15146"|"412-649-8269"|"925-864-1920"|johnathan_leisheryahoo.com|"2014-09-16T00:00:00.000Z"|48
4336|Voncile|Roes|F|"25-34"|Other|Married|< 50,000|"16667 Hart St"|||"20601"|"301-326-1760"|"61-891-7412"|voncile@roes.com|"2014-03-20T00:00:00.000Z"|186
4291|Nick|Chaves|M|"35-44"|Sales/Marketing|Married|"100,000-149,999"|"65048 Continental Dr"|||"02903"|"401-366-2155"|"557-133-2126"|nchaves@gmail.com|"2009-05-29T00:00:00.000Z"|811
5233|Patrice|Derwin|M|"25-34"|Customer Service|Married|> 200,000|"2 E Market St"|||"91763"|"909-268-3411"|"751-809-2834"|patrice@gmail.com|"2008-03-05T00:00:00.000Z"|974
5219|Ileen|Jacka|M|"18-24"|College/Grad Student|Married|"150,000-199,999"|"30781 Chico Ave"|||"95132"|"408-943-6385"|"50-749-9728"|ijacka@cox.net|"2011-07-15T00:00:00.000Z"|470
5166|Kary|Luhring|M|"50-55"|Doctor/Health Care|Married|"150,000-199,999"|"8558 Public Sq"|||"90058"|"323-4"|"532-747-5515"|kary@yahoo.com|"2015-05-07T00:00:00.000Z"|204
5110|Rosalina|Chojnowski|M|"35-44"|Scientist|Married|< 50,000|"3 Arts St"|||"91702"|"626-314-"|"712-743-1145"|rosalina@hotmail.com|"2016-02-08T00:00:00.000Z"|430
5047|Ethelyn|Colosi|M|"45-49"|Doctor/Health Care|Married|"50,000-99,999"|"81 Mckinney St"|||"94089"|"408-984-5068"|"472-420-9783"|ethelyn_colosi@colosi.com|"2013-05-15T00:00:00.000Z"|584
4890|Stephanie|Dombrowski|F|"25-34"|Academic/Educator|Married|"50,000-99,999"|"59 S Susan St"|||"95134"|"408-722-8333"|"466-252-8758"|stephanie_dombrowski@aol.com|"2009-10-05T00:00:00.000Z"|549
4677|Kyla|Jerry|M|"50-55"|Doctor/Health Care|Married|"100,000-149,999"|"37854 Cullerton St"|||"95351"|"209-751-3996"|"301-675-8366"|kyla_jerry@cox|"2010-04-20T00:00:00.000Z"|949
4655|Rutha|Dunshie|F|"25-34"|Academic/Educator|Married|< 50,000|"2 W River Dr"|||"94105"|"415-270-8041"|"503-644-7756"|rutha_dunshie|"2012-10-23T00:00:00.000Z"|148
4543|Rayna|Zeschke|M|"25-34"|Artist|Married|"150,000-199,999"|"20376 E Aurora Rd #6"|||"95110"|"408-804-5757"|"648-401-6394"|rayna.zeschke|"2010-03-06T00:00:00.000Z"|864
4526|Toby|Feiler|M|"25-34"|Writer|Married|< 50,000|"194 Qume Dr"|||"93401"|"805-480-9306"|"687-598-3455"|toby@yahoo.com|"2011-06-07T00:00:00.000Z"|499
4473|Kathrine|Herrlich|M|"35-44"|Academic/Educator|Married|"50,000-99,999"|"7522 Wynnton Rd"|||"94102"|"415-594-3482"|"87-516-1913"|kathrine_herrlichherrlich.com|"2008-08-09T00:00:00.000Z"|964
5095|Matthew|Estevez|"0"|"35-44"|Academic/Educator|Married|"50,000-99,999"|"292 Milnor St"|||"90630"|"714-985-9484"|"851-272-1249"|mestevez@gmail.com|"2014-04-20T00:00:00.000Z"|934
4358|Ira|Nicklow|M|"35-44"|Technical/Engineer|Married|> 200,000|"1009 Arch St"|||"95008"|"408-977-7511"|"185-560-1204"|ira_nicklow@cox.net|"2013-10-24T00:00:00.000Z"|560
4263|Gidget|Hemmeter|M|"25-34"|Executive/Managerial|Married|"50,000-99,999"|"54 Overhill Rd"|||"95991"|"530-391-8956"|"750-441-4481"|gidget.hemmeter@aol.com|"2009-12-19T00:00:00.000Z"|547
5167|Devin|Reindel|M|"18-24"|Scientist|Married|"50,000-99,999"|"9 Black Horse Pike"|||"08016"|"609-90"|"725-686-3924"|dreindel|"2015-04-18T00:00:00.000Z"|612
4968|Dee|Legget|F|"50-55"|Writer|Married|"150,000-199,999"|"17 W College St"|||"07070"|"201-479-6652"|"354-595-1285"|""|"2009-09-11T00:00:00.000Z"|729
4944|Gladis|Delsol|M|"50-55"|Technical/Engineer|Married|> 200,000|"1 Dell Ave"|||"08536"|"609-360-8909"|"910-33-8534"|gladis.delsol@aol.com|"2011-02-12T00:00:00.000Z"|8
4868|Kristian|Coppock|M|"35-44"|Technical/Engineer|Married|"150,000-199,999"|"73296 York Rd #21"|||"07055"|"973-927-5046"|"19-976-2357"|kristian_coppock@yahoo.com|"2015-02-09T00:00:00.000Z"|4
4801|Gwenda|Losinski|M|"25-34"|College/Grad Student|Married|> 200,000|"142 E Semoran Blvd"|||"07657"|"201-215-3945"|"143-305-9117"|gwenda@aol.com|"2011-10-30T00:00:00.000Z"|345
4767|Nerissa|Heimerl|F|"35-44"|Homemaker|Married|"100,000-149,999"|"23 Harwin Dr #1"|||"08110"|"856-"|"991-102-2084"|nerissa@aol.com|"2012-08-21T00:00:00.000Z"|797
4628|Farah|Enfort|F|"56+"|Doctor/Health Care|Married|> 200,000|"26 Park Blvd"|||"07501"|"973-41"|"837-329-1948"|farah_enfortyahoo.com|"2012-10-05T00:00:00.000Z"|963
4514|Esperanza|Leask|M|"18-24"|Clerical/Admin|Married|"150,000-199,999"|"19211 Morrie Ave"|||"08701"|"732-830-3592"|"431-437-7079"|esperanza_leask@aol.com|"2009-09-13T00:00:00.000Z"|35
5129|Salina|Dopico|"1"|"45-49"|Technical/Engineer|Married|"50,000-99,999"|"2 E Liberty St #1318"|||"85040"|"602-807-9114"|"742-791-7752"|salina@yahoo.com|"2010-10-21T00:00:00.000Z"|198
5053|Shaunna|Reshid|"1"|"25-34"|College/Grad Student|Married|"50,000-99,999"|"713 E Perimeter Rd"|||"60608"|"312-254-8735"|"622-284-3239"|shaunna.reshid|"2012-03-04T00:00:00.000Z"|864
5022|Shirlene|Yunan|"1"|"35-44"|Executive/Managerial|Married|< 50,000|"61034 Powers Ave"|||"60640"|"773-498-8937"|"210-751-8812"|shirlene|"2011-08-27T00:00:00.000Z"|809
5012|Stanton|Juras|"1"|"50-55"|Scientist|Married|"100,000-149,999"|"48 Howard St"|||"97035"|"503-576-4057"|"935-824-9718"|stantonaol.com|"2015-07-01T00:00:00.000Z"|112
4893|Shanna|Leyland|"1"|"25-34"|Technical/Engineer|Married|< 50,000|"843 N Michigan Ave #6"|||"97212"|"503-679-4889"|"826-282-6233"|shanna_leyland@gmail|"2012-02-02T00:00:00.000Z"|691
4810|Shari|Linenberger|"1"|"18-24"|Programmer|Married|< 50,000|"1995 Reisterstown Rd"|||"19443"|"215-99"|"906-643-5949"|shari_linenberger@cox.net|"2011-05-04T00:00:00.000Z"|424
4524|Sheba|Zech|"1"|"25-34"|Artist|Married|"50,000-99,999"|"2 S Pine St"|||"74012"|"918-633-9436"|"453-909-9537"|szech@zech.com|"2014-01-21T00:00:00.000Z"|-6
4521|Shawna|Demay|"1"|"35-44"|Programmer|Married|> 200,000|"79 N 25th St"|||"53186"|"262-360-4153"|"322-254-7177"|shawna_demay@aol.com|"2011-04-20T00:00:00.000Z"|131
4417|Sun|Lucido|"1"|"25-34"|Scientist|Married|< 50,000|"159 Veterans Blvd"|||"70058"|"504-572-2106"|"273-534-6470"|slucido@yahoo|"2010-10-10T00:00:00.000Z"|661
4325|Sharie|Duhart|"1"|"25-34"|Other|Married|> 200,000|"4 Scott Blvd"|||"52404"|"319-884-5245"|"669-382-8272"|sharie.duhartduhart.com|"2007-01-26T00:00:00.000Z"|105
5000|Seymour|Okelley|"1"|"25-34"|College/Grad Student|Married|"150,000-199,999"|"33430 Hylan Blvd"|||"95404"|"707-548-7454"|"575-359-8687"|sokelley@yahoo.com|"2014-08-08T00:00:00.000Z"|250
4900|Simone|Derby|"1"|"25-34"|Writer|Married|> 200,000|"2 E Geneva Rd"|||"07026"|"973-578-9871"|"513-812-5072"|""|"2015-07-10T00:00:00.000Z"|575
4643|Santina|Haaz|"1"|"25-34"|Other|Married|< 50,000|"38301 Center St"|||"07514"|"973-25"|"715-167-8143"|santina.haazaol.com|"2011-06-04T00:00:00.000Z"|106
4335|Beatrice|Difabio|M|"35-44"|Other|Married|< 50,000|"8889 Greenfield Rd"|||"07033"|"908-696-8"|"905-222-5570"|beatrice.difabio@difabio.com|"2015-07-17T00:00:00.000Z"|575
5252|Dewitt|Serie|M|"25-34"|Writer||"100,000-149,999"|"5376 Harbor Way"|||"02138"|"617-551-9239"|"655-554-9680"|dserie@gmail.com|"2014-11-25T00:00:00.000Z"|884
5245|Timothy|Manto|F|"45-49"|Academic/Educator||"100,000-149,999"|"94909 W 5th St"|||"60069"|"847-962-9000"|"522-157-7245"|""|"2012-09-20T00:00:00.000Z"|486
5217|Viviana|Florencio|M|"25-34"|Technical/Engineer||> 200,000|"24 Imperial Ct"|||"27312"|"919-438-3143"|"226-677-8761"|viviana_florencio@hotmail.com|"2009-01-06T00:00:00.000Z"|135
5207|Rosita|Chiappone|M|"25-34"|Other||< 50,000|"56258 Starr Dr"|||"19611"|"610-220-8134"|"403-301-3018"|rchiappone@chiappone.com|"2011-09-09T00:00:00.000Z"|838
5194|Isobel|Champany|M|"25-34"|Executive/Managerial||< 50,000|"72138 S Johnson Dr"|||"33614"|"813-360-8750"|"308-159-6620"|isobel.champany@cox.net|"2011-12-27T00:00:00.000Z"|692
5172|Kayla|Kunzman|F|"35-44"|Lawyer||"150,000-199,999"|"10201 Zeckendorf Blvd"|||"60634"|"773-540-5202"|"817-189-8904"|kkunzman|"2011-09-27T00:00:00.000Z"|274
5140|Emmy|Mascorro|M|"25-34"|Doctor/Health Care||> 200,000|"56403 Lile Dr #8"|||"97068"|"503-765-5590"|"357-100-4236"|emmy_mascorro@hotmail.com|"2015-03-18T00:00:00.000Z"|642
5139|Fumiko|Spyies|M|"50-55"|Self-Employed||"50,000-99,999"|"1515 Poplar Ave"|||"06608"|"203-800-7570"|"800-498-5422"|fumiko_spyies@spyies.com|"2015-03-26T00:00:00.000Z"|587
5133|Danna|Sul|M|"18-24"|Lawyer||"150,000-199,999"|"123 Plaza Dr"|||"28301"|"910-410-7940"|"181-868-4605"|dsul@sul.com|"2012-09-24T00:00:00.000Z"|111
5116|Rocco|Stigsell|M|"35-44"|Doctor/Health Care||"100,000-149,999"|"196 Felix Valdez Ave"|||"22209"|"703-"|"895-589-2520"|rocco.stigsell@cox.net|"2014-01-24T00:00:00.000Z"|74
5101|Rickey|Sargent|M|"25-34"|Other||> 200,000|"9745 N Hollywood St #424"|||"85012"|"602-623-"|"54-869-3232"|rickey@yahoo.com|"2011-10-13T00:00:00.000Z"|461
5091|Jake|Sigmond|M|"25-34"|Technical/Engineer||"50,000-99,999"|"243 E Main St"|||"60616"|"312-346-1346"|"490-114-1345"|jsigmond@sigmond.org|"2008-03-25T00:00:00.000Z"|634
5078|Rodger|Cowper|M|"45-49"|Executive/Managerial||"100,000-149,999"|"1 W 10mile Rd #966"|||"19127"|"215-873-3156"|"555-712-5306"|rodger@cox.net|"2011-06-21T00:00:00.000Z"|686
5065|Irwin|Sheller|M|"25-34"|Sales/Marketing||"50,000-99,999"|"8 Us Highway 23s S"|||"48047"|"586-25"|"713-425-5511"|irwin.sheller@yahoo.com|"2011-04-26T00:00:00.000Z"|476
5054|Hipolito|Mantik|M|"35-44"|Artist||"100,000-149,999"|"1915 S Wells St"|||"89406"|"775-769-2772"|"793-688-6254"|hipolito.mantik@hotmail.com|"2011-07-08T00:00:00.000Z"|338
5041|Erwin|Decourt|F|"45-49"|Doctor/Health Care||< 50,000|"3 New Hope Rd #11"|||"02886"|"401-582-4732"|"639-9-3906"|erwin@yahoo|"2011-08-31T00:00:00.000Z"|359
5029|Guadalupe|Marry|M|"25-34"|College/Grad Student||"50,000-99,999"|"32 1n N #9614"|||"11201"|"718-728-7623"|"325-331-8000"|guadalupe_marry@marry.com|"2010-08-31T00:00:00.000Z"|401
5023|Tyrell|Zaverl|M|"35-44"|Writer||"50,000-99,999"|"510 Oak Brk Cntr Mall #5"|||"44139"|"440-913-7738"|"224-672-2067"|tyrell.zaverl@cox.net|"2007-11-05T00:00:00.000Z"|534
5017|Jannie|Menzella|M|"35-44"|Programmer||> 200,000|"44561 Vineland Ave #8234"|||"59044"|"406-564-6253"|"276-517-7671"|jmenzella|"2010-05-05T00:00:00.000Z"|658
5003|Dwight|Swefford|M|"35-44"|Programmer||> 200,000|"62381 E Livingston St #49"|||"33414"|"561-664-"|"529-671-7776"|dswefford@swefford.org|"2013-08-24T00:00:00.000Z"|319
4985|Pilar|Norquest|M|"35-44"|Other||"50,000-99,999"|"15 Rocklyn Ave"|||"78405"|"361"|"462-508-9907"|pilar@norquest.org|"2015-04-01T00:00:00.000Z"|384
4976|Dorothea|Rukavina|M|"25-34"|Lawyer||"150,000-199,999"|"84 Fern Ave"|||"60018"|"847-266-3520"|"715-250-7438"|dorothea_rukavina@aol.com|"2013-01-13T00:00:00.000Z"|861
4975|Jen|Maciasz|M|"35-44"|Other||"150,000-199,999"|"81764 Cessna Ave"|||"54484"|"715-431-1310"|"324-548-1780"|jen@hotmail.com|"2013-10-31T00:00:00.000Z"|218
4967|Eugena|Vreeman|M|"18-24"|College/Grad Student||"50,000-99,999"|"1817 L St"|||"32803"|"407"|"882-833-7923"|eugena_vreeman@vreeman.org|"2010-07-13T00:00:00.000Z"|363
4955|Kandra|Norales|M|"56+"|Retired||< 50,000|"4195 W Mississippi Ave"|||"32835"|"407-692-6624"|"2-18-7930"|kandra_norales@aol.com|"2007-08-15T00:00:00.000Z"|364
4910|Keely|Sollman|M|"18-24"|Programmer||"150,000-199,999"|"972 Victoria St"|||"10018"|"212-505-8522"|"927-127-9398"|keely_sollman@sollman.com|"2010-05-06T00:00:00.000Z"|706
4908|Darlene|Loran|M|"35-44"|Scientist||> 200,000|"8 1st Ave W #2"|||"84104"|"801-266-7542"|"75-841-4226"|darlene_loran@aol.com|"2014-02-23T00:00:00.000Z"|488
4905|Danyelle|Siren|F|"45-49"|Academic/Educator||> 200,000|"1 E Thayer Ave"|||"21045"|"410-443-8861"|"151-369-2997"|dsiren@siren.com|"2013-05-18T00:00:00.000Z"|605
4894|Kasandra|Maranto|M|"35-44"|Executive/Managerial||< 50,000|"25 Henry St #8"|||"60501"|"708-649-9379"|"495-649-4331"|kasandra|"2012-06-04T00:00:00.000Z"|185
4878|Terrence|Kanevsky|M|"50-55"|College/Grad Student||< 50,000|"50094 W Grand Ave"|||"97062"|"503-642-6714"|"873-367-7310"|terrence_kanevsky@kanevsky.org|"2008-03-12T00:00:00.000Z"|874
4862|Brice|Karras|M|"25-34"|Other||> 200,000|"174 E Liberty St"|||"45202"|"513-893-4708"|"87-844-2302"|brice_karras@hotmail.com|"2008-08-08T00:00:00.000Z"|315
4854|Exie|Hardgrove|F|"50-55"|Retired||"50,000-99,999"|"2463 Gaither Dr #3780"|||"87110"|"505-603-3206"|"123-408-2999"|exie.hardgrove@yahoo.com|"2016-04-03T00:00:00.000Z"|120
4844|Deonna|Curling|M|"45-49"|Executive/Managerial||"150,000-199,999"|"521 Vernon St"|||"44102"|"216-807-7916"|"337-786-6884"|deonna|"2009-11-20T00:00:00.000Z"|795
4842|Karon|Skipper|F|"35-44"|Academic/Educator||"150,000-199,999"|"7 N Orange Ave"|||"96740"|"808-476-1832"|"778-184-9769"|karon@skipper.org|"2012-04-26T00:00:00.000Z"|720
4832|Rosalva|Condren|M|"25-34"|Sales/Marketing||> 200,000|"821 Kalakaua Ave"|||"60098"|"815-871-7536"|"609-487-4517"|rosalva.condren@hotmail.com|"2009-01-31T00:00:00.000Z"|-10
4814|Pasty|Rodal|M|"18-24"|Sales/Marketing||< 50,000|"952 Connecticut Ave Nw"|||"32668"|"352-431-7892"|"742-594-1655"|prodal@rodal.org|"2007-06-12T00:00:00.000Z"|543
4804|Shaunta|Drewes|F|"35-44"|Academic/Educator||"150,000-199,999"|"289 Higbie Ln"|||"89501"|"775-317-"|"659-147-8004"|shaunta.drewes@cox.net|"2009-11-16T00:00:00.000Z"|258
4789|Darla|Zbierski|M|"35-44"|Artist||< 50,000|"70278 Elm St"|||"21224"|"410-994-1539"|"933-611-9852"|dzbierski@gmail.com|"2008-03-14T00:00:00.000Z"|671
4783|Julia|Mautte|M|"25-34"|Other||"50,000-99,999"|"8 N Randolphville Rd"|||"02903"|"401-839-9314"|"291-398-9273"|julia@cox.net|"2009-01-18T00:00:00.000Z"|446
4778|Ernie|Landero|M|"25-34"|Other||< 50,000|"12 Lawrence St"|||"70121"|"504-569-4432"|"26-740-5107"|ernie_landerolandero.org|"2010-03-21T00:00:00.000Z"|470
4777|Wonda|Salamy|M|"25-34"|Artist||"100,000-149,999"|"36155 Biscayne Blvd"|||"19047"|"215-838-7667"|"425-810-6019"|wonda.salamy|"2014-02-27T00:00:00.000Z"|482
4758|Ike|Mixer|F|"56+"|Retired||"150,000-199,999"|"151 Nw Northrup St"|||"10016"|"212-807-3193"|"95-427-8872"|imixer@yahoo.com|"2016-02-09T00:00:00.000Z"|765
4751|Qiana|Jaret|M|"50-55"|Scientist||< 50,000|"50 Alexander Plz"|||"77056"|"713-469-1542"|"111-124-1317"|""|"2011-01-04T00:00:00.000Z"|968
4748|Therese|Seney|M|"45-49"|Self-Employed||"100,000-149,999"|"7 S Price St"|||"19001"|"215-884-6127"|"263-126-587"|tseneyseney.org|"2010-01-07T00:00:00.000Z"|79
4745|Isabella|Nunemaker|F|"18-24"|College/Grad Student||"50,000-99,999"|"6 Crane Centre Dr"|||"85040"|"602-710-2291"|"677-561-2595"|isabella_nunemaker@nunemaker.org|"2016-01-12T00:00:00.000Z"|391
4741|Felton|Molzahn|M|"35-44"|Executive/Managerial||"100,000-149,999"|"45 G St"|||"80210"|"303-580-6420"|"238-829-5969"|felton_molzahn@yahoo|"2016-05-04T00:00:00.000Z"|292
4725|Harold|Stills|M|"35-44"|Customer Service||< 50,000|"572 Canal St"|||"83712"|"208-"|"680-529-4935"|hstills@aol.com|"2007-01-14T00:00:00.000Z"|579
4716|Rory|Hinze|F|"25-34"|Self-Employed||> 200,000|"392 Germantown Ave"|||"48226"|"313-723-3772"|"712-762-2508"|rory_hinze@gmail.com|"2011-11-05T00:00:00.000Z"|570
4704|Jame|Mallone|M|"18-24"|Writer||"50,000-99,999"|"464 Peachtree St Nw"|||"19154"|"215-520-1797"|"317-667-8570"|jame@cox|"2012-06-15T00:00:00.000Z"|322
4694|Giovanna|Kolander|M|"56+"|Executive/Managerial||"150,000-199,999"|"67 Hickman Rd #82"|||"46613"|"574-978-6153"|"663-207-4659"|giovanna_kolander@cox.net|"2008-03-11T00:00:00.000Z"|445
